"Site","Pollinator","filn","nPoll","nRais","nGarb","mH","P_ADOX.Viburnum","P_APIA.Apiaceae","P_ASTE.Arnica.montana","P_ASTE.Cirsium.group","P_ASTE.Crepis.group","P_ASTE.Matricaria.group","P_ASTE.Senecio.group","P_BORA.Echium.vulgare","P_BRAS.Brassicaceae","P_CAPR.Lonicera.periclymenum.group","P_CAPR.Succisa.pratensis","P_CARY.Caryophyllaceae","P_ERIC.Ericaceae","P_FABA.Astragalus.group","P_FABA.Lathyrus.group","P_FABA.Trifolium.pratense.group","P_FABA.Trifolium.repens.group","P_FABA.Vicia.group","P_GERA.Geranium.group","P_LAMI.Prunella.group","P_MALV.Tilia","P_ONAG.Epilobium.group","P_OROB.Rhinanthus","P_PLAN.Digitalis","P_PLAN.Veronica","P_POAC.Poaceae","P_POLY.Rumex","P_RANU.Ranunculus.group","P_ROSA.Filipendula","P_ROSA.Geum","P_ROSA.Potentilla.group","P_ROSA.Rosa","P_ROSA.Sorbus.group","P_ROSA.Spiraea","P_RUBI.Galium"
5,11,"S05_P11 1019292",78.975116738,1,1153.024883262,0.280087084,1.03032366140339e-09,0.0253259037694957,0.455833130441281,0.0359361558280289,0.110582429884596,0.249012239624242,0.0218278178959811,6.55205823513805e-08,1.51047449390205e-08,7.44233790372933e-08,0.000852223713858821,8.25259243357083e-07,0.000344159112649997,2.48077930124311e-05,2.26071016968122e-06,1.06033308843456e-05,8.47266156513272e-09,0.00997920282346522,9.6330260770045e-08,2.29071959671239e-06,2.10065989218167e-07,0.00147388099858025,1.94060961468211e-06,9.83308892387894e-09,5.16162144936067e-07,0.00713512939858281,0.0686147063260575,0.0120071518745788,0.000121075033985711,2.340735308431e-06,2.47077615889939e-07,0.000904993290664659,3.46108725092789e-06,5.21163716107928e-09,2.05064418046306e-08
5,12,"S05_P12 1019293",889.935624765,6,1359.064375235,0.077662803,8.71038378825467e-11,2.91347319814035e-07,0.620946477257383,1.80214836998372e-05,0.00453259137489437,0.00596883053864306,0.000458586688548525,7.75924992631881e-08,0.333498483892965,1.69201708070694e-06,0.00458913678358323,7.57903508932044e-05,1.85220804692772e-07,0.000180532215350197,1.08128902199023e-09,5.49655252845036e-08,1.72205288687334e-05,0.000177724868667178,0.000370554744255437,3.30393867830349e-09,8.04959605259397e-10,1.88224385309411e-07,8.86056281908664e-06,7.20859347993489e-11,5.78689865472551e-08,0.00105167872307786,0.0113205594205009,0.000190020526518162,0.0067164487863502,3.2338551305819e-05,3.58427286918985e-06,0.00148610961511383,0.0005997940240786,4.14494125096256e-10,0.00775410178914189
5,13,"S05_P13 1019298",32.999999505,27,498.000000495,0.158884719,0.0266287369560691,2.88999966964414e-07,4.52999948217576e-09,0.00125866185612236,0.0303308535328801,0.0277694448256748,0.0204374746637923,1.40999983882292e-06,0.0618407209309872,2.48999971536813e-09,8.56999902036341e-07,4.48999948674816e-06,6.77999922497829e-07,0.0904807346571472,1.16999986625732e-06,2.08999976109213e-06,0.000168303980761172,3.05999965021144e-07,1.06999987768831e-06,8.80999899292902e-08,6.06999930613838e-06,4.17999952218425e-06,1.12999987082971e-06,1.18999986397112e-09,1.03999988111761e-05,0.0613585899860996,0.147041304191709,0.000557566936264524,0.111558663247729,0.0756445593530704,0.0276881718349651,0.000928379893876894,0.210833405899633,0.0758673613276019,0.0295728296195298
5,14,"S05_P14 1019303",467.876385746,25,1339.123614254,0.128924206,9.77340241481884e-05,0.192853122856679,1.17280828977826e-06,9.34237030831913e-08,0.222022179170189,0.00177914416119214,0.000410340560587221,9.66313838757473e-08,0.00860957863846048,3.85924095354385e-08,2.69645666624233e-06,0.00179766250336766,0.00303042735916003,0.00012428560190857,2.17520853745199e-09,5.92418546375173e-05,8.20965802844782e-07,0.00230034216997009,0.00123600762059359,0.00202586092455108,7.7184819070877e-05,1.24297630711542e-06,0.00443073840434982,0.000349505891956151,0.00110247387399999,0.0173352121703959,0.0323007772200977,0.0241997102128807,0.0100850366230176,2.78667268853296e-06,0.00160942476805775,0.0483240379223358,0.42371242151195,3.45828085447436e-09,0.000118594975702526
5,15,"S05_P15 1019296",8175.712023664,4748,3461.287976336,0.48385632,1.61891799387016e-07,0.00152850393776033,2.63451251176386e-05,7.00860771259318e-10,4.21320894056892e-06,0.000814389155272934,0.000110806389597836,6.55611510561083e-10,0.0816511737759941,5.77179458684144e-10,0.000203477881046947,0.000227937620302159,1.66919495020153e-07,6.2946749326877e-06,1.08598225675762e-09,6.88794301739788e-11,4.07243346284108e-08,1.42786555981095e-06,0.000251645216290654,1.92057973185839e-06,1.07592686549135e-07,4.73608928641519e-09,8.99957518331548e-05,0.0491462416610267,3.56966389952737e-05,0.000122064405659557,0.00105515745483086,0.441054757286599,0.001709260656702,6.22428719382378e-07,0.109355175419505,0.217726250812101,2.30268459997681e-06,3.04678355368111e-05,0.0948433865804259
5,16,"S05_P16 1019297",47.901236784,19,3431.098763216,0.435094148,3.82787494701679e-06,1.59327779208291e-05,5.56144134972335e-06,2.03418485404295e-08,0.0835779879353744,0.0222152426054677,1.8938962434193e-06,6.94428622587077e-06,0.120963413603182,4.84997768156054e-06,1.86383439828566e-05,1.21249442039014e-05,0.0207995190892976,0.0230856622880206,2.83583405760668e-10,1.41290672128107e-06,0.000213588407613006,1.20247380534559e-06,2.4951331460921e-05,0.010857615975926,7.11463668162807e-06,5.93220410637157e-07,0.0497518075726538,0.222486161636674,0.0131454286091154,0.0209421785774408,0.0423025575031507,0.110821561141334,7.11463668162807e-06,0.0140941273322733,0.0525451512162871,0.116820100717239,0.0751079167679917,1.02210273454375e-09,0.000157794625106475
5,17,"S05_P17 1019299",320.866983259,23,781.133016741,0.271700233,0.000272877595819514,0.00952707678352322,0.0172754350900393,0.000761894187173858,0.0972549085534872,4.4795751058627e-05,0.000148655454872622,1.82202942508123e-06,0.00135535735701337,1.66096605048842e-07,0.000564584506775019,3.44272963192145e-06,0.00753365277501513,0.000195349740459262,6.59353189739341e-08,0.00114998746136225,5.28489197882678e-06,0.000478226351902716,2.83874197719839e-08,1.09724423941356e-05,1.63076666775226e-06,0.0013812895669689,0.0097984252839302,0.0145715524830336,0.00496998992863773,0.0618320030108116,0.408725811580545,0.183690040645739,0.135841981601788,1.82202942508123e-05,0.00335558528645191,0.0313789394197983,0.00410200832985004,0.00305711170047133,0.000690825979780869
5,18,"S05_P18 1019304",82.985501228,6,771.014498772,0.087793916,5.72099833074812e-09,1.50026180002136e-05,0.0120751091414543,8.77153065745822e-08,0.0241548860974558,0.0117633727425515,3.58062482938431e-08,8.94156032812731e-09,0.0115398117305086,7.69134216144284e-07,5.59097564141294e-06,0.0725736303082992,9.65168424680409e-08,3.15054978004486e-06,2.49043458803546e-10,6.18107861608801e-06,1.72030019735783e-08,3.30057596004699e-08,6.62115541076094e-07,0.012232153546157,4.59080110806536e-09,4.66081332539969e-08,0.0150049394053055,0.00114320449248894,0.00127419635094694,0.0265076966697026,0.0165913432373605,0.095729382053922,0.00554335333118213,4.56079587206494e-08,0.642996995834678,0.0148056206236019,1.19020769468361e-05,4.21073478539329e-09,0.036020659709255
5,19,"S05_P19 1019305",16.959318762,9,421.040681238,0.230728686,1.73414958003375e-05,0.0554641199658836,4.81151328564277e-07,6.02441559306523e-10,2.29549279669207e-09,2.31554076871559e-07,1.18283034938718e-06,6.13467943919454e-07,0.0647752772771756,4.43060181719606e-11,2.72652419519757e-08,0.118047137468708,7.26738985852294e-08,0.000511050874040143,2.00479720235116e-11,0.0172238422717203,3.07736370560903e-05,4.68120146748995e-07,2.6062363630565e-07,8.83113167635684e-06,1.07256650325787e-08,5.00196901986614e-09,1.52364587378688e-06,0.117815062144564,0.0545566054090995,0.0593376397628749,4.53084167731361e-05,0.163600718886922,0.0961789659596431,4.84158524367804e-05,0.000278191674189854,0.0329313682082256,0.200136428786171,3.08738769162078e-07,0.0189877320158524
5,20,"S05_P20 1019302",34.99995765,1,205.00004235,0.356234461,4.8000057479632e-07,0.0287278624013538,2.49000298175591e-05,0.000189848227341525,0.120681646515173,2.68000320927946e-05,0.024270809064073,0.00129032154514831,3.59000429899748e-09,1.14000136514126e-08,2.06000246683421e-06,0.000401592480903341,5.25000628683475e-08,0.000291629349223492,4.00000478996934e-07,0.00819448481282099,0.042245133588163,6.59000789147448e-05,1.06000126934187e-07,2.71000324520423e-05,0.000213200255305366,2.12000253868375e-07,0.042515533911965,0.0020646694724229,0.000116801139868302,0.276646200281307,0.284406048573655,0.145552869298236,0.000519293621849387,3.9000046702201e-07,3.22000385592532e-06,0.000217232260133655,0.0213014775083255,1.91000228721036e-11,1.71000204771189e-06
5,22,"S05_P22 1019094",145.997445,4,755.002555,0.272392094,5.84009505338709e-06,0.122659273402334,0.492692294059778,0.0127257701246345,0.0082481382466981,0.00123849715777974,0.188217156422438,0.0067726112310204,7.63012418790128e-05,1.07001741560346e-07,3.58005826902839e-06,5.37008740354258e-05,3.04004947984533e-06,8.84014388218183e-05,5.95009684377623e-07,0.00675438993445057,2.96004817774414e-06,0.0069113614893196,3.26005306062361e-05,1.03001676455286e-05,3.4600563158766e-07,0.0187128215698839,0.00723219371118484,7.91012874525546e-05,0.0117831317822529,0.0273988219432259,0.0077415340012074,0.000230896758075634,0.0187431200630221,2.280037109884e-06,0.0010929017880695,0.0053700064022242,0.0550800254824948,2.20003580778281e-05,1.39002262400823e-05
5,23,"S05_P23 1018743",20.99997018,8,371.00002982,0.289545685,1.94000252351526e-06,0.0390912278490627,1.5100019641794e-07,3.12000405843691e-08,3.93000511206957e-08,1.68000218531218e-09,5.06000658195217e-06,1.6000020812497e-08,4.56000593156164e-08,3.72000483890555e-08,1.74000226335905e-08,8.54001110867027e-10,0.0459647697900243,9.09001182409985e-07,5.63000732339738e-12,4.16000541124922e-05,0.00302035892882058,0.00340346142715241,1.17000152191384e-08,0.0386764983095911,4.26000554132732e-06,0.0311868505672118,7.78001012007666e-05,0.0450790256378666,0.127273769555094,0.274236320720949,2.55000331699171e-09,1.17000152191384e-05,1.30000169101538e-09,5.17000672503809e-05,0.0493880412429452,0.0196798955992022,0.322801234893187,4.31000560636638e-10,3.22000418851502e-06
5,24,"S05_P24 1018987",15.999996016,6,505.000003984,0.239482224,0.050907805647721,0.113566733521631,0.163222362251807,0.000216140985767116,2.71999982088801e-06,4.15999972606402e-07,0.275266926873673,0.000373658975394556,1.35999991044401e-05,1.73999988542101e-09,0.024364145395621,0.00111695792644832,0.000748313950723527,6.11999959699803e-05,1.45999990385901e-06,0.00224195785236708,6.81999955090303e-06,0.076603280955674,1.22999991900451e-08,0.000368557975730457,9.87999934940204e-07,2.02999986632451e-07,0.000110552992720085,3.07999979718201e-07,0.00224074985244662,0.21477721685692,1.88999987554351e-06,2.22999985315451e-07,0.000196065987089055,1.019999932833e-08,2.60999982813151e-09,6.93999954300103e-06,0.0628293118626898,0.0107187652941693,3.36999977808551e-05
5,25,"S05_P25 1018765",1622.642575152,1304,6245.357424848,0.397344261,0.000420792192580028,0.0345809602345694,0.00196269680134503,3.60918933339153e-07,0.00546818577740337,4.16161627217595e-05,0.00022752255900775,0.000444885372803546,0.000321672068377069,2.98310546943586e-07,7.03423635385493e-06,0.000352018721547627,0.305741542462953,0.0606235004455145,0.00116995186803519,4.37031089349451e-05,0.0177199337504572,0.0183265795518601,2.74985853972688e-06,0.00277334282270232,1.9764608254287e-06,0.0257302999118362,0.00557311129492524,0.0496900751677146,0.000526945325521422,0.000618811470210432,0.00573867978655603,0.00740541446925501,0.0112302049883153,0.000845537306810913,0.0162929314897285,0.301090738632714,0.116404058061019,0.000762518586450391,0.00785934982293127
5,27,"S05_P27 1018995",2709.592391848,365,916.407608152,0.047392279,0.000130156189740963,0.00151646327567011,0.000603118447791975,0.000180858621645066,0.00328783268991154,0.881850035347139,0.000349814572313306,5.04961799016881e-05,3.52558841567118e-05,2.59085027664597e-07,1.92027726386701e-06,4.81593345541251e-08,0.0421306007157611,0.00378774080685938,1.45290819435441e-07,0.000313963300602824,0.00327017934734027,0.0004821003393797,2.27588416458313e-09,0.00225320152441602,0.000802613919093715,0.000431962814437877,2.10316081280673e-05,0.0010391341648783,3.01757855750531e-07,0.0024994074861564,0.000871484815565263,0.00115671101451136,0.00227066080722146,0.00154292957326083,0.00110483914391376,0.0181443930283251,0.0293157289492571,0.000504214008505661,5.03945779300549e-05
5,28,"S05_P28 1018981",104.95334359,14,957.04665641,0.380494207,0.000201071953277032,0.0122018671487792,0.0332892854450823,5.02613615677328e-07,0.0288078957901833,0.0135212819234447,0.0014024377762733,1.52925035195942e-07,0.00645768882074741,4.09839094325123e-08,1.11125525575718e-06,0.0157612789029836,0.000153407258806926,0.000273224023882946,0.000104066505951073,5.11789117789084e-05,0.00995752913724126,0.00977079033776303,0.00123239635163799,0.0180586798627341,9.4099871657236e-06,2.23270551386075e-05,0.0251622414526301,0.0163101686538114,0.0296063265744434,0.0115902414315126,0.0541371721612568,0.458337814410681,0.0139787734782371,0.00470932747835926,0.0382389743767611,0.00944256631522175,0.129459883399399,5.56647128113227e-05,0.057693220584187
5,30,"S05_P30 1019081",374.386555112,77,1320.613444888,0.270427316,0.0867949612566625,0.00974684606064402,0.0053968366492206,4.28540388682673e-07,0.0133956613627567,2.03046517494885e-06,0.000963849574537116,9.83602225452611e-06,0.000576423554811511,1.04074094394363e-09,1.24480779569729e-06,0.0402460981738861,0.00160843145783435,0.00984142186342351,1.96924511942276e-05,2.96917269301566e-05,0.00699443521822961,6.93827295962423e-05,0.00192023336330282,0.000971545955851005,3.15283285959395e-06,1.25501113828497e-07,0.0012810459872317,0.0411819028409867,0.00745636094385918,0.00273017265724456,0.00426358812004,0.512243532048081,0.00377440314435318,0.0101979256331029,0.00469528848392208,0.017329466226686,0.108042623273787,2.86713926713883e-06,0.108208492892229
6,1,"S06_P01 1019306",2375.438731776,19,1915.561268224,0.142140374,0.0080609818673143,0.434914261432559,0.391787943477608,4.91112032241061e-06,0.00338931516894947,0.0159100003816503,0.000587897110806727,0.000975180457697923,0.0149497103207425,9.07206951614343e-08,0.0083717287547451,0.000218408823315939,0.000344700632942931,0.000467788711736383,5.19118421045032e-07,0.000161614867506,1.51034453907129e-07,0.00036383999900593,1.34030574990432e-05,1.0402372984332e-05,1.45033084877706e-06,0.00132355992985589,2.08047459686641e-06,0.000943364199788441,8.15185959829867e-07,0.0019577826084289,0.00292655260377523,0.0345733688603092,0.0279956283493011,1.56035594764981e-07,0.000858462832129203,0.0240576480191185,0.00625097396918138,1.78040614539529e-09,0.0185753053897494
6,2,"S06_P02 1019307",964.9450915,11,1808.0549085,0.030591628,0.000874559140125622,0.340901632937305,0.601849305807256,1.24006825958252e-05,0.00405870341141167,0.0204618343220856,0.00287867445669391,3.45018991577395e-10,0.000130664192413124,7.21039689644354e-08,9.90054497569917e-05,1.10006055285546e-07,8.83048607428522e-09,8.01044093488387e-07,0.000270292878276972,0.00103448994351994,6.72036992289883e-10,0.00199496481287862,5.67031212244589e-08,4.18023010085076e-08,3.25017890616387e-07,1.59008752640017e-05,2.43013376676252e-06,5.40029725947227e-10,2.79015358406067e-07,0.00298728743529752,0.00611699671020809,0.00683570627159048,0.00177425266377389,1.98010899513983e-09,0.0010013491192826,0.00411208534982156,0.00252596204163186,1.27006991102403e-11,5.98032918734152e-05
6,3,"S06_P03 1019308",1085.9365776,9,813.0634224,0.079843961,1.60008776256565e-05,0.471732204848652,0.439508792439755,0.000107710907791959,1.63008940811376e-06,0.00126835356741114,0.00165717589376944,2.36012944978434e-09,0.000158335684489833,1.0200559486356e-06,0.000462615373803279,0.000551834267334236,6.38034995323054e-05,2.45013438642866e-06,1.45007953482512e-10,7.46040919296236e-07,9.81053809423066e-06,1.63008940811376e-05,9.26050792584872e-08,6.74036969980782e-07,3.13017168551906e-08,3.9902188578981e-05,7.45040864444632e-05,2.4901365804928e-05,3.63019911132083e-06,0.000601727003880736,1.43007843779305e-05,0.0117647692810656,0.00605669020094787,3.24017771919545e-05,2.06011299430328e-06,0.0230196305943955,0.0389778458800826,5.70031265414014e-07,0.00382748093195151
6,4,"S06_P04 1019309",86.999916741,3,253.000083259,0.21515958,0.0112903419098826,8.98000470054616e-07,0.374998050291172,0.0202375125932419,1.63000085321718e-05,7.77000406717635e-05,0.00712541672976979,1.71000089509287e-11,6.50000340239978e-10,3.4800018215925e-07,0.000673343352458781,3.6600019158128e-06,0.0338994147445078,3.24000169596543e-05,1.62000084798271e-11,0.00489946256460333,3.5300018477648e-07,0.0114804340093855,3.40000177971681e-07,9.72000508789629e-09,0.00311862163242954,8.01000419280342e-07,5.76000301504965e-06,1.50000078516918e-10,2.8100014708836e-06,0.00378418298081486,0.069595306429374,0.299855865958307,0.017464030141474,0.000796224416780363,8.70000455398124e-07,0.107950237506103,1.66000086892056e-06,8.54000447022987e-13,0.0326876441102115
6,5,"S06_P05 1019310",2717.998530308,136,1586.001469692,0.135530204,0.101629572261205,0.427822131838775,0.297330261227558,0.00198284229508605,0.00528691283013685,0.00976871539652679,0.00970660508230161,5.02474929382733e-07,0.00225399321231812,4.58345394666485e-08,0.00572284142411145,0.000624654566852461,0.000817120517797522,0.00039637248376531,2.5474776858925e-07,0.00303391253234984,0.000665439283426011,0.0039115737570582,0.000119340303088326,1.53450427536044e-05,0.00122952706682439,4.16221747891884e-06,1.64482811215106e-05,0.0130256525796687,0.00655638615237518,0.00122155767403223,0.00224016863262428,0.0871915158110717,0.00970619086644166,0.00137705210138081,0.000396710475883478,0.000727468359189552,0.00447762430180749,1.22359164440506e-06,0.000739874776108643
6,6,"S06_P06 1019311",45.861082944,3,2244.138917056,0.116866902,1.47445252413554e-06,0.0711935559678049,2.48751174139873e-06,2.96896562683074e-05,0.0219003312102874,0.0207193830050005,3.80147963705693e-07,6.45950629621282e-09,0.663827648307713,8.77650311985438e-09,0.000218281161365594,1.06321066366236e-06,1.86563380604905e-06,5.57684083958747e-07,2.75832955195423e-13,2.97899591611057e-06,0.00212792085557205,1.26381644925903e-07,0.0105072074684532,8.90689688049222e-08,1.21366500285986e-07,0.065106617745689,9.6491382871999e-08,0.0158557539088871,7.62301985267352e-07,0.00160687842138147,0.0234402775113046,0.0617556656031276,8.10447373810553e-05,5.90784038582198e-07,5.26590187191263e-08,0.0193313504502711,6.37926398197416e-05,2.64799636987606e-11,0.0222219393966692
6,7,"S06_P07 1019312",932.62337536,62,871.37662464,0.314904153,2.33868477931624e-07,0.00562535049304497,0.122380640546172,6.18159404110348e-05,0.00443499397756933,0.0182494446647754,0.0103238835019692,1.1748322600321e-10,0.000831348638317257,1.42736629723526e-07,0.00140293417812289,0.00237714571318228,0.0233259607388186,1.21875122302395e-05,2.06419126061715e-06,0.00123515824962364,0.00254643025806031,4.47973422516913e-06,6.46706730055053e-07,1.38344733424341e-06,0.00066470801501134,3.97466615076281e-06,4.86402515134786e-05,3.04138818718591e-08,0.00326433731294368,8.84967104285863e-07,0.000673484121791187,0.57849354141691,0.0486058860229115,0.0267588831871547,0.0225563270272975,0.101389151660145,0.0198646929917676,0.00196913415509165,0.00289007857588637
6,8,"S06_P08 1019313",2119.911924879,40,2372.088075121,0.13206771,1.44073103196481e-09,0.059869018749515,0.771196010553136,2.54128945916014e-05,0.00187522049343725,0.00365751083378979,0.0993058011108216,6.84347240183283e-12,1.70086302384734e-07,3.25164989853168e-07,8.07409682496943e-06,0.000421550896399275,7.7239191435891e-05,5.43275659970062e-08,4.25215755961835e-11,1.57079702790607e-07,1.32067011263441e-10,0.00354888271550263,7.02356378082843e-09,5.64286320852883e-09,3.35170066464035e-08,5.67287843836142e-08,6.05307134957436e-06,1.21061426991487e-08,9.47480755049077e-09,1.51076656824087e-10,0.000781834705664246,0.0514327341492015,0.00052094632998993,4.59233016438782e-07,0.00173550159958182,0.00306837190263552,9.24469078844084e-06,0.000208398742250726,0.00225090111509869
6,9,"S06_P09 1019314",2357.773636075,5,1954.226363925,0.201465905,1.98605684856722e-10,0.0232877131988548,0.752204580323613,1.41431321034332e-06,0.00131722913445488,0.0134366475478012,0.165572542163859,5.27609041589069e-11,0.00124391053579527,2.90887114184087e-10,2.91890173198515e-09,4.83474444954242e-07,8.09468624643305e-09,5.07547861300511e-05,3.25994179689064e-10,5.1757845144479e-09,9.75976421038335e-06,0.0162520245619663,8.50594044234849e-10,2.45749458534832e-10,9.2582347031694e-10,9.80991716110474e-08,2.47755576563688e-10,2.07633215986573e-12,7.553034378642e-09,0.00153891119499753,0.00178538486214077,0.00797965744477649,8.42569572119426e-05,1.31400730890053e-06,0.00110029254610948,0.000358286661599555,0.000263304997405349,3.07939117429362e-12,0.0135114065392055
6,10,"S06_P10 1019315",2736.9998360537,15,610.0001639463,0.004695307,0.000508616027378151,0.00109633205901415,0.00694363337376691,4.53000024384412e-07,0.96926563217433,0.000240089012923685,3.11000016740733e-05,2.09000011250203e-15,1.86000010012143e-08,2.78000014964385e-13,2.97000015987131e-11,2.33000012542093e-08,0.000685817036916655,1.42000007643679e-05,2.37000012757408e-09,3.73000020078114e-09,2.01000010819574e-06,5.8800003165129e-06,6.20000033373809e-13,1.38000007428364e-10,4.92000026483733e-10,1.01000005436701e-09,1.16000006244132e-09,5.09000027398821e-05,2.86000015395015e-07,0.00157245308464314,0.0023180951247801,0.0155187718353557,3.20000017225192e-05,0.000110974005973589,0.000738465039750629,8.66000046615676e-05,7.34000039510284e-09,6.78000036495875e-13,0.000777634041859047
6,11,"S06_P11 1019316",3045.98693266,41,419.01306734,0.035793789,0.000241158015237211,0.00066084978207336,0.00404975204881744,7.5600318265417e-06,0.882084685437412,0.00111027067406444,0.00163085186562915,1.61000677787462e-12,0.0016060287611278,9.81004129872673e-09,2.41001014576263e-06,5.06002130189166e-05,0.000587722474218927,1.36000572540962e-07,1.08000454664881e-08,2.49001048255143e-06,2.92001229279124e-05,2.62001102983323e-07,3.11001309266464e-06,1.39000585170542e-10,2.81001182970664e-06,4.67001966004626e-10,3.91001646055265e-05,9.18003864651492e-10,0.000337359420229954,0.000728921068642741,0.00167507005178074,0.077976145267274,0.0121014079450189,0.00424550287289754,0.00390852145425891,0.00138521883155282,0.000390920645714266,2.21000930379063e-11,0.00514191264664131
6,12,"S06_P12 1019317",3934.999636406,6,445.000363594,0.002976664,1.6100001666545e-09,1.0900001128282e-09,0.000198396020536389,1.2300001273199e-09,0.96379445076439,1.49000015423305e-06,0.000399473041350295,7.36000076184916e-14,2.36000024428859e-08,3.01000031157146e-15,5.69000058898393e-12,1.81000018735693e-09,4.5900004751206e-09,1.54000015940865e-13,4.20000043475088e-17,5.52000057138687e-10,7.86000081360521e-14,7.16000074114673e-13,4.70000048650693e-13,3.38000034987094e-11,2.26000023393738e-12,4.74000049064742e-13,5.59000057863271e-10,2.2700002349725e-12,1.11000011489845e-05,4.36000045131281e-13,0.000253814026272824,0.0348607976085145,0.000224012023187956,7.54000078048134e-08,8.48000087778272e-05,1.47000015216281e-05,0.000112656011661261,4.72000048857718e-13,4.42000045752354e-05
6,13,"S06_P13 1019318",2754.2247208,53,746.7752792,0.068310037,4.0258155568652e-10,0.000940073680432078,0.0971291582514164,1.56559493878091e-06,0.0184263885765325,0.000386422379354102,0.0102994564127271,6.36404176413539e-10,0.824258436985489,0.00277148224093582,0.000343402067000601,0.000639740723549304,0.00144730204171493,5.9573937280884e-10,1.86041476491498e-06,1.29110751444919e-06,1.61642594328678e-06,0.000515626659847312,0.000200237559429898,1.44360052796681e-08,9.4952316416972e-05,0.00158566911908037,0.0132343176351055,2.18573319375257e-05,1.19961170633862e-06,2.094237385642e-08,0.000735194233670704,0.0211231187422419,0.00102658195038053,8.98692159663847e-07,0.000772752246280004,0.000914709009183648,0.00230693057441601,0.000356989194505021,0.000460731208221149
6,14,"S06_P14 1019319",67.157671556,6,478.842328444,0.187044501,0.000229949353477044,0.0053883457554691,0.00145610053262034,9.5280224050928e-08,0.208519485419363,7.69532096479334e-06,5.53860601018678e-07,7.2194261156548e-09,0.503372912423402,2.99712500734056e-09,0.00233276364743638,1.4580608143819e-05,1.20492525632948e-06,0.00222783794608142,0.00342462540049064,8.18134123625397e-06,0.000608062999251093,0.0340209501951907,0.00223954597191246,9.03187671131008e-08,1.4580608143819e-08,0.00762770136944191,3.44264358951281e-05,2.8756199394754e-09,1.93395566352043e-07,2.0149590420972e-07,0.0411426669979795,0.0345898683117446,0.00520975051892527,0.0556355505078843,8.72811404164718e-05,0.020873711010879,0.00678479540010551,3.7666571038199e-08,0.0641608067760194
6,15,"S06_P15 1019320",1501.99698098,30,1297.00301902,0.089702055,6.6699928685957e-05,0.00564840396085527,0.788928559495572,3.2199965572531e-05,0.0363458271398703,0.00278933301770873,0.0649350555729191,5.84999374532007e-11,0.00850460490707034,2.46999735913514e-09,8.77999061263422e-05,0.00055666440482711,0.000179557808020886,0.000270895710364483,5.11999452581859e-10,4.03999568052873e-05,1.00999892013218e-07,0.0114846327208925,2.95999683523887e-06,2.46999735913514e-09,0.000396958575580942,0.00054165142087865,3.0699967176295e-06,3.05999672832127e-08,9.37998997112858e-07,6.6699928685957e-11,0.00066633128757378,0.0711992668753672,0.000679086273936439,0.000321739656003295,0.00156335632849506,0.00143033747071579,0.00216010269046745,1.02999889874866e-05,0.00115312976709994
6,16,"S06_P16 1019321",541.893802146,10,679.106197854,0.05788292,0.000139287153948525,0.00564795906628937,0.0539206407971264,2.36046017031824e-06,0.835798481421083,0.00546185378517457,0.00941462737605516,8.45164764372421e-09,0.0156766111460984,2.99058301239472e-10,0.00186825121447255,1.62031587962523e-05,0.00102561694341831,9.01175683668108e-06,1.77034512773868e-11,2.67052061641936e-05,1.53029833075716e-05,5.55108218019756e-07,5.12099833560567e-05,1.36026518289526e-05,1.10021448616528e-06,1.96038217534905e-08,0.00185619986506909,0.0015974154151932,0.000147263708973223,0.00245380736829944,0.00329609857247299,0.0126219536424194,0.00202023784417639,5.74111922780792e-06,0.00620882040587678,5.37104708246142e-05,0.00161920966396914,2.23043482195325e-10,0.0390301329013931
6,17,"S06_P17 1019322",678.9999870311,2,343.0000129689,0.024814831,2.23999785139153e-07,0.0217895910993996,0.90514865078039,9.11999125209407e-07,0.0222208696857167,0.00383188332445318,0.00552563569980398,5.53999468603083e-09,2.52999757322346e-08,3.08999703607135e-11,3.55999658524725e-07,1.07999896406377e-06,0.00435136682616402,1.73999833099163e-07,2.74999736219942e-12,2.31999777465551e-07,4.36999580829508e-12,0.00335686978008671,1.60999845568766e-11,2.76999734301541e-10,0.000898800137869891,6.70999356376658e-09,9.71999067657394e-05,1.15999888732775e-14,9.31999106025403e-09,0.00147274758733885,0.00147394458619069,0.0202801725472355,7.01999326641451e-06,0.00379363936113683,4.30999586584709e-06,0.00258326152213262,1.8999981775196e-05,0.00146457059518223,0.00167744139099632
6,18,"S06_P18 1019323",107.9948808,5,356.0051192,0.248873606,0.00123748465286312,0.455271890548291,0.115571071311749,2.54011834093836e-05,0.0847217570807602,0.0189210885098623,0.00914643312088606,1.76008200002028e-08,0.0642805547506951,7.82036434099919e-07,8.18038111373061e-06,0.000811545808904805,0.0011196101612379,0.000293583677696564,2.16010063638852e-05,0.00362936008734977,0.0063731609176007,0.00259915409134017,0.000166253745554188,0.0044845759307869,5.72026650006591e-05,0.0119172492097441,0.00524923155513661,0.00508103771919604,0.0128134249614522,2.35010948866344e-06,0.0107202854446985,0.0635831992617746,9.12042490919599e-05,0.0355990795166158,9.98046497738772e-05,0.00778732880191472,0.0729709366247237,2.65012346593962e-09,0.0053441559775468
